workload_name,ratio_p,ratio_d,arrival_rate,kv_transfer_ms,num_requests,avg_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_tpot_ms,p95_tpot_ms,p99_tpot_ms,avg_total_latency_ms,p95_total_latency_ms,throughput_req_s,throughput_tok_s,goodput_req_s,prefill_util,decode_util,avg_prefill_queue_wait_ms,avg_decode_queue_wait_ms,data_source
mixed_50p50d,3,1,0.5,5.0,200,300095.6660612357,573289.4779990063,581936.0462950467,23.243960196978765,23.886028854619887,23.886028854619887,305078.9734408614,579004.1092163925,0.20065851264348578,43.66329235122251,0.0010032925632174289,0.017143894926322876,0.9999430468410071,0.0,299834.35156901006,simulated
mixed_50p50d,3,1,0.5,20.0,200,300110.66606123577,573304.4779990064,581951.0462950468,23.243960196978765,23.886028854619887,23.886028854619887,305093.9734408615,579019.1092163926,0.20065549290102883,43.66263525526387,0.001003277464505144,0.01714363692507137,0.9999279985361368,0.0,299834.3515690101,simulated
mixed_50p50d,3,1,0.5,50.0,200,300140.6660612357,573334.4779990064,581981.0462950467,23.243960196978765,23.886028854619887,23.886028854619887,305123.9734408615,579049.1092163925,0.2006494536887743,43.661321122677286,0.0010032472684438714,0.01714312094586388,0.9998979032851416,0.0,299834.35156901006,simulated
mixed_50p50d,3,1,1.0,0.0,200,401793.1102386284,756349.9181723222,777167.501468097,23.243960196978765,23.886028854619887,23.886028854619887,406776.41761825414,762102.983398357,0.20065951924450276,43.6635113876038,0.0010032975962225136,0.01714398092846572,0.9999480630432833,0.0,401536.79574640276,simulated
mixed_50p50d,3,1,1.0,5.0,200,401798.1102386283,756354.9181723221,777172.5014680969,23.243960196978765,23.886028854619887,23.886028854619887,406781.41761825414,762107.9833983569,0.20065851264348578,43.66329235122251,0.0010032925632174289,0.017143894926322876,0.9999430468410071,0.0,401536.79574640264,simulated
mixed_50p50d,3,1,1.0,20.0,200,401813.1102386284,756369.9181723222,777187.501468097,23.243960196978765,23.886028854619887,23.886028854619887,406796.41761825414,762122.983398357,0.20065549290102883,43.66263525526387,0.001003277464505144,0.01714363692507137,0.9999279985361368,0.0,401536.79574640276,simulated
mixed_50p50d,3,1,1.0,50.0,200,401843.1102386284,756399.9181723221,777217.501468097,23.243960196978765,23.886028854619887,23.886028854619887,406826.41761825414,762152.983398357,0.2006494536887743,43.661321122677286,0.0010032472684438714,0.01714312094586388,0.9998979032851416,0.0,401536.79574640276,simulated
mixed_50p50d,3,1,2.0,0.0,200,453092.3515625727,847399.2364356644,875275.1542033872,23.243960196978765,23.886028854619887,23.886028854619887,458075.65894219844,853239.0945908963,0.20065951924450276,43.6635113876038,0.0010032975962225136,0.01714398092846572,0.9999480630432833,1.389098696556903,452834.6479716504,simulated
mixed_50p50d,3,1,2.0,5.0,200,453097.3515625726,847404.2364356642,875280.1542033871,23.243960196978765,23.886028854619887,23.886028854619887,458080.65894219844,853244.0945908962,0.20065851264348578,43.66329235122251,0.0010032925632174289,0.017143894926322876,0.9999430468410071,1.389098696556903,452834.6479716504,simulated
mixed_50p50d,3,1,2.0,20.0,200,453112.3515625727,847419.2364356644,875295.1542033872,23.243960196978765,23.886028854619887,23.886028854619887,458095.65894219844,853259.0945908963,0.20065549290102883,43.66263525526387,0.001003277464505144,0.01714363692507137,0.9999279985361368,1.389098696556903,452834.6479716504,simulated
mixed_50p50d,3,1,2.0,50.0,200,453142.3515625727,847449.2364356644,875325.1542033872,23.243960196978765,23.886028854619887,23.886028854619887,458125.65894219844,853289.0945908963,0.2006494536887743,43.661321122677286,0.0010032472684438714,0.01714312094586388,0.9998979032851416,1.389098696556903,452834.6479716504,simulated
mixed_50p50d,3,1,4.0,0.0,200,480116.6077274658,892923.8955673355,924328.9805710323,23.243960196978765,23.886028854619887,23.886028854619887,485099.91510709154,898763.7537225675,0.20065951924450276,43.6635113876038,0.0010032975962225136,0.01714398092846572,0.9999480630432833,22.34771718359805,479837.94551805663,simulated
mixed_50p50d,3,1,4.0,5.0,200,480121.6077274657,892928.8955673354,924333.9805710322,23.243960196978765,23.886028854619887,23.886028854619887,485104.91510709154,898768.7537225673,0.20065851264348578,43.66329235122251,0.0010032925632174289,0.017143894926322876,0.9999430468410071,22.34771718359805,479837.94551805645,simulated
mixed_50p50d,3,1,4.0,20.0,200,480136.6077274658,892943.8955673355,924348.9805710323,23.243960196978765,23.886028854619887,23.886028854619887,485119.91510709154,898783.7537225675,0.20065549290102883,43.66263525526387,0.001003277464505144,0.01714363692507137,0.9999279985361368,22.34771718359805,479837.94551805645,simulated
mixed_50p50d,3,1,4.0,50.0,200,480166.6077274658,892973.8955673355,924378.9805710323,23.243960196978765,23.886028854619887,23.886028854619887,485149.91510709154,898813.7537225675,0.2006494536887743,43.661321122677286,0.0010032472684438714,0.01714312094586388,0.9998979032851416,22.34771718359805,479837.94551805645,simulated
mixed_50p50d,3,1,8.0,0.0,200,494156.6155838173,920507.796960542,948855.8937548548,23.243960196978765,23.886028854619887,23.886028854619887,499139.92296344304,922191.3094716555,0.20065951924450276,43.663511387603805,0.0010032975962225139,0.01714398092846572,0.9999480630432834,239.25850870284597,493661.04258288885,simulated
mixed_50p50d,3,1,8.0,5.0,200,494161.6155838173,920512.796960542,948860.8937548548,23.243960196978765,23.886028854619887,23.886028854619887,499144.92296344304,922196.3094716555,0.20065851264348578,43.66329235122251,0.0010032925632174289,0.017143894926322876,0.9999430468410071,239.25850870284597,493661.04258288885,simulated
mixed_50p50d,3,1,8.0,20.0,200,494176.6155838173,920527.796960542,948875.8937548547,23.243960196978765,23.886028854619887,23.886028854619887,499159.92296344304,922211.3094716555,0.20065549290102885,43.66263525526388,0.0010032774645051443,0.017143636925071374,0.9999279985361369,239.25850870284597,493661.04258288885,simulated
mixed_50p50d,3,1,8.0,50.0,200,494206.61558381736,920557.796960542,948905.8937548548,23.243960196978765,23.886028854619887,23.886028854619887,499189.9229634431,922241.3094716556,0.2006494536887743,43.661321122677286,0.0010032472684438714,0.01714312094586388,0.9998979032851416,239.25850870284597,493661.04258288885,simulated
mixed_50p50d,1,7,0.5,0.0,200,296.33066194405126,660.5146711755518,973.6968027705877,23.243960196978765,23.886028854619887,23.886028854619887,5279.638041569789,11760.883762594347,0.49071303796307464,106.77915706076503,0.49071303796307464,0.1257768631540101,0.3493391290514221,28.689392548924875,11.326777169478104,simulated
mixed_50p50d,1,7,0.5,5.0,200,301.3306619440473,665.5146711755524,978.6968027705832,23.243960196978765,23.886028854619887,23.886028854619887,5284.638041569785,11765.883762594342,0.4907070180547851,106.77784712872125,0.4907070180547851,0.12577532016427362,0.34933484347236443,28.689392548924875,11.326777169478104,simulated
mixed_50p50d,1,7,0.5,20.0,200,316.33066194404836,680.5146711755519,993.696802770598,23.243960196978765,23.886028854619887,23.886028854619887,5299.638041569786,11780.883762594329,0.49068895921608746,106.77391752542063,0.49068895921608746,0.12577069142220265,0.3493219873660573,28.689392548924875,11.326777169478104,simulated
mixed_50p50d,1,7,0.5,50.0,200,346.33066194405893,710.5146711755531,1023.6968027705991,23.243960196978765,23.886028854619887,23.886028854619887,5329.638041569797,11810.883762594358,0.49065284552597127,106.76605918645136,0.49065284552597127,0.12576143496005812,0.3492962779919914,28.689392548924875,11.326777169478104,simulated
mixed_50p50d,1,7,1.0,0.0,200,1049.2140931102854,4020.905201914222,5243.422436016409,23.243960196978765,23.886028854619887,23.886028854619887,6032.521472736022,12820.979232137084,0.9539002399794755,207.56869221953386,0.7488116883838882,0.24449845564426204,0.6790825864737832,85.72228945750302,707.1773114271351,simulated
mixed_50p50d,1,7,1.0,5.0,200,1054.2140931102824,4025.9052019142173,5248.422436016404,23.243960196978765,23.886028854619887,23.886028854619887,6037.52147273602,12825.979232137082,0.9538774923802532,207.56374234194308,0.7487938315184988,0.24449262510491804,0.6790663924339156,85.72228945750302,707.1773114271351,simulated
mixed_50p50d,1,7,1.0,20.0,200,1069.2140931102879,4040.9052019142323,5263.422436016405,23.243960196978765,23.886028854619887,23.886028854619887,6052.521472736026,12840.979232137082,0.9538092560916474,207.54889412554246,0.7487402660319432,0.24447513515525268,0.6790178149481203,85.72228945750302,707.1773114271351,simulated
mixed_50p50d,1,7,1.0,50.0,200,1099.2140931102876,4070.9052019142337,5293.422436016406,23.243960196978765,23.886028854619887,23.886028854619887,6082.521472736026,12870.979232137082,0.9536728127982279,207.51920406489438,0.7438647939826177,0.24444016276178226,0.678920680823692,85.72228945750302,707.177311427135,simulated
mixed_50p50d,1,7,2.0,0.0,200,20804.38413983734,41297.33200945242,43552.36924940269,23.243960196978765,23.886028854619887,23.886028854619887,25787.691519463082,46936.85191076354,1.3249282407059513,288.30438517761496,0.20536387730942243,0.3395983092519656,0.9432178113406445,385.13218756069034,20162.937460051005,simulated
mixed_50p50d,1,7,2.0,5.0,200,20809.384139837337,41302.33200945242,43557.36924940268,23.243960196978765,23.886028854619887,23.886028854619887,25792.691519463075,46941.85191076353,1.3248843562884682,288.29483592837073,0.19873265344327026,0.3395870610397819,0.9431865699775743,385.13218756069034,20162.937460051002,simulated
mixed_50p50d,1,7,2.0,20.0,200,20824.384139837337,41317.33200945243,43572.3692494027,23.243960196978765,23.886028854619887,23.886028854619887,25807.691519463082,46956.851910763544,1.3247527204768201,288.26619197575604,0.1920891444691389,0.3395533208735606,0.9430928583044872,385.13218756069034,20162.937460051002,simulated
